"","species","id","ws","days","speed","wdrel","seq"
"2028","WCP","WCP_08",10.09293,3,0.945878349186001,11.8427686469862,7
"2029","WCP","WCP_08",13.26286,3.5,5.12375816375265,69.5814662050467,8
"2030","WCP","WCP_08",11.41599,4,3.56691267789516,56.1559881429286,9
"2031","WCP","WCP_08",9.258253,4.5,3.62133777774948,89.5636923112188,10
"2032","WCP","WCP_08",10.09679,5,3.63769589505196,129.344112177793,11
"2033","WCP","WCP_08",11.9738,5.5,2.70160628731263,159.548228270639,12
"2034","WCP","WCP_08",7.103547,6,2.85314945080475,37.8972973931705,13
"2035","WCP","WCP_08",9.92634,6.5,3.74935495708684,57.1802360741544,14
"2036","WCP","WCP_08",9.594006,7,3.76460938638954,87.4854288811679,15
"2037","WCP","WCP_08",9.452496,7.5,3.50588105358305,103.646041784734,16
"2038","WCP","WCP_08",7.693139,8,2.71374857943252,45.6842202285018,17
"2039","WCP","WCP_08",9.775117,8.5,5.20531977160564,52.9204576498701,18
"2040","WCP","WCP_08",8.473359,9,5.24904901350399,80.697557144071,19
"2041","WCP","WCP_08",9.182812,9.5,5.27832613900107,71.5480750273074,20
"2042","WCP","WCP_08",8.640533,10,4.38335560873794,74.1065644489354,21
"2043","WCP","WCP_08",7.005913,10.5,2.17837861432275,113.921440553176,22
"2044","WCP","WCP_08",6.119394,11,2.19076152544106,130.766713663142,23
"2045","WCP","WCP_08",4.572995,11.5,2.19965971628043,147.537718389146,24
"2046","WCP","WCP_08",3.230013,12,1.52800476662457,131.656010986814,25
"2047","WCP","WCP_08",1.430995,12.5,0.392357384552361,129.664500567729,26
"2048","WCP","WCP_08",4.379256,13,0.388625967942669,144.308281442188,27
"2049","WCP","WCP_08",1.290233,13.5,0.388363851019242,96.4097483640791,28
"2050","WCP","WCP_08",4.838436,14,3.17517042069674,39.7633650137841,29
"2051","WCP","WCP_08",6.580778,14.5,1.56419099759,46.7314033176711,30
"2052","WCP","WCP_08",5.949302,15,1.53176048532629,5.02889489210469,31
"2053","WCP","WCP_08",5.821792,15.5,1.52761787725819,4.1454723352478,32
"2054","WCP","WCP_08",7.749643,16,1.5128398690781,27.9907733913183,33
"2055","WCP","WCP_08",5.207523,16.5,2.20444368475885,51.2216778349875,34
"2056","WCP","WCP_08",6.90293,17,0.283968181936783,170.513195284658,35
"2057","WCP","WCP_08",4.868873,17.5,0.284067929063694,120.473726738688,36
"2058","WCP","WCP_08",6.077979,18,0.304489890201914,75.9007509742571,37
"2059","WCP","WCP_08",4.999585,18.5,3.22843741908988,86.7424923255952,38
"2060","WCP","WCP_08",6.188594,19,1.85225776204878,43.0399856962263,39
"2061","WCP","WCP_08",6.274117,19.5,1.85855923415498,3.81544879274532,40
"2062","WCP","WCP_08",5.728211,20,1.86555091943274,33.5377305608223,41
"2063","WCP","WCP_08",7.223384,20.5,2.62641971933946,28.5296583510316,42
"2064","WCP","WCP_08",7.897919,21,1.66998678739933,31.2755891723472,43
"2065","WCP","WCP_08",5.204441,21.5,1.63507012320931,8.69082732793106,44
"2066","WCP","WCP_08",5.003052,22,1.63311903962321,35.1959783003466,45
"2067","WCP","WCP_08",8.306818,22.5,2.73493324255871,52.3831349094521,46
"2068","WCP","WCP_08",8.551787,23,1.17122249251492,71.0729190103413,47
"2069","WCP","WCP_08",6.072881,23.5,1.1706801372992,77.460336652256,48
"2070","WCP","WCP_08",8.326915,24,1.16832066690105,11.1886031588871,49
"2071","WCP","WCP_08",11.43548,24.5,0.903139061483483,103.299613760948,50
"2072","WCP","WCP_08",8.068133,25,1.61214731276307,72.0799812607681,51
"2073","WCP","WCP_08",8.74625,25.5,0.970996084982456,169.755006318008,52
"2074","WCP","WCP_08",11.2984,26,0.971890240200554,169.550984995624,53
"2075","WCP","WCP_08",13.68718,26.5,1.03298628804388,179.374390222726,54
"2076","WCP","WCP_08",6.672418,27,3.18866451318551,41.3814833375386,55
"2077","WCP","WCP_08",6.57108,27.5,2.59217637465097,23.5400872152325,56
"2078","WCP","WCP_08",7.981478,28,2.60957893684261,31.1023174166648,57
"2079","WCP","WCP_03",9.366305,0,2.14816573457556,88.6624172816845,1
"2080","WCP","WCP_03",15.1996,0.5,2.15360196931529,78.4220372516951,2
"2081","WCP","WCP_03",12.1865,1,2.15923288791894,65.0052056748078,3
"2082","WCP","WCP_03",8.881199,1.5,2.16504944549881,81.1679467183568,4
"2083","WCP","WCP_03",10.2403,2,2.17097176705248,49.6646315049823,5
"2084","WCP","WCP_03",14.95074,2.5,2.17709659761782,68.5261534325921,6
"2085","WCP","WCP_03",12.6965,3,2.18342029160419,40.8569222335567,7
"2086","WCP","WCP_03",9.2289,3.5,2.18841839784906,41.5739269292261,8
"2087","WCP","WCP_03",5.747254,4,6.52482689802519,39.4983880247052,9
"2088","WCP","WCP_03",10.82712,4.5,4.45945012328938,99.7283494097233,10
"2089","WCP","WCP_03",13.66215,5,4.48346358905432,96.4557979143378,11
"2090","WCP","WCP_03",11.97126,5.5,4.50918909784063,58.2498049771833,12
"2091","WCP","WCP_03",8.986213,6,7.3698248355297,5.14935886091646,13
"2092","WCP","WCP_03",4.861233,6.5,4.67523828146581,0.349096613637506,14
"2093","WCP","WCP_03",6.494773,7,4.71251140662923,95.9336991652375,15
"2094","WCP","WCP_03",8.289486,7.5,4.75186614251073,106.349096060257,16
"2095","WCP","WCP_03",4.564022,8,5.26649386908183,75.6316767262135,17
"2096","WCP","WCP_01",9.0395,0,3.79777037044437,162.013670464853,1
"2097","WCP","WCP_01",9.1569,0.5,3.81333462143988,109.406077846023,2
"2098","WCP","WCP_01",14.42522,1,3.80102114005532,114.267356110866,3
"2099","WCP","WCP_01",12.35397,1.5,2.55496247222396,70.1521184279734,4
"2100","WCP","WCP_01",11.67584,2,5.33364366989849,37.0816901167556,5
"2101","WCP","WCP_01",12.15108,2.5,8.30717722340368,61.5048977211991,6
"2102","WCP","WCP_01",14.54235,3,8.43005908700667,67.8414454392266,7
"2103","WCP","WCP_01",12.78714,3.5,6.2440948199491,61.8074349816654,8
"2104","WCP","WCP_01",12.49639,4,5.57939067927136,68.6674848968508,9
"2105","WCP","WCP_01",10.27169,4.5,3.24805046657644,69.8283613405672,10
"2106","WCP","WCP_01",8.099768,5,3.05008999444182,77.8305361179479,11
"2107","WCP","WCP_01",7.439643,5.5,3.17327249173238,81.079936304434,12
"2108","WCP","WCP_01",6.73117,6,3.23237154364132,81.7638879776711,13
"2109","WCP","WCP_01",5.027643,6.5,1.27039249294111,56.5417819753257,14
"2110","WCP","WCP_01",4.939677,7,1.12155257895723,30.9597488730003,15
"2111","WCP","WCP_01",2.210968,7.5,1.10863966667298,115.082387508864,16
"2112","WCP","WCP_01",5.439252,8,1.07251655852925,65.5193045212621,17
"2113","WCP","WCP_01",4.440994,8.5,0.755085441511015,50.3733093651285,18
"2114","WCP","WCP_01",3.524059,9,0.0277140072436472,147.340307043959,19
"2115","WCP","WCP_01",9.090735,9.5,0.0166521049237422,107.263265188191,20
"2116","WCP","WCP_01",4.202438,10,0.671265711070513,7.61344459799199,21
"2117","WCP","WCP_01",5.842456,10.5,2.11553720260821,34.8945581989381,22
"2118","WCP","WCP_01",5.654325,11,1.88605715205997,20.6580793261448,23
"2119","WCP","WCP_01",5.019774,11.5,1.85741385874734,21.6088631809959,24
"2120","WCP","WCP_01",3.889232,12,0.902872580354158,26.4057440887084,25
"2121","WCP","WCP_01",9.363427,12.5,3.16679634628252,6.10153830252813,26
"2122","WCP","WCP_01",8.148899,13,2.94133105220827,60.683200655485,27
"2123","WCP","WCP_01",7.054528,13.5,3.07665980831588,53.1389943881479,28
"2124","WCP","WCP_01",7.39727,14,3.4934385890553,50.2182935417033,29
"2125","WCP","WCP_01",7.472039,14.5,7.84401390021161,82.7524264949203,30
"2126","WCP","WCP_01",7.256079,15,4.16218383621593,1.31910005639384,31
"2127","WCP","WCP_01",5.854095,15.5,4.10216210944145,76.9444460399994,32
"2128","WCP","WCP_01",6.87627,16,4.08912458109699,93.8969906123769,33
"2129","WCP","WCP_01",7.368026,16.5,2.47940514477756,142.071780645495,34
"2130","WCP","WCP_01",5.809981,17,1.45225680807045,60.3812654514159,35
"2131","WCP","WCP_01",5.639399,17.5,2.10518926320418,15.7446184655841,36
"2132","WCP","WCP_01",11.13032,18,2.18718613371168,5.00653915879241,37
"2133","WCP","WCP_01",10.51859,18.5,4.49140687534574,54.0821556644177,38
"2134","WCP","WCP_01",6.991963,19,2.09688731315635,41.9660491451244,39
"2135","WCP","WCP_01",5.119906,19.5,1.78779945109014,88.2959033972548,40
"2136","WCP","WCP_01",7.495859,20,1.82620301388139,104.409405698088,41
"2137","WCP","WCP_01",8.345948,20.5,3.23075686271876,76.2376072751916,42
"2138","WCP","WCP_01",6.523019,21,1.56748258803271,66.3539099613112,43
"2139","WCP","WCP_01",4.884691,21.5,4.35436389718212,133.573733483233,44
"2140","WCP","WCP_01",7.162166,22,4.50828401602601,45.9299196909816,45
"2141","WCP","WCP_01",12.57017,22.5,4.70463102764884,20.212666067939,46
"2142","WCP","WCP_01",16.00035,23,9.84568897837675,29.9431107262403,47
"2143","WCP","WCP_01",14.34403,23.5,2.46222110578388,8.98205643366765,48
"2144","WCP","WCP_01",10.06486,24,2.39425801526334,30.6902620673834,49
"2145","WCP","WCP_01",8.050107,24.5,2.08119089917921,10.8245697594358,50
"2146","WCP","WCP_01",6.862064,25,2.35556523240144,78.2184277901516,51
"2147","WCP","WCP_01",6.698691,25.5,0.463627931219177,33.7716535752669,52
"2148","WCP","WCP_01",6.206329,26,1.08715463781899,15.5521052816545,53
"2149","WCP","WCP_01",5.098326,26.5,1.14574680228581,9.56063712270588,54
"2150","WCP","WCP_01",4.985437,27,3.68820220931802,0.975081962154547,55
"2151","WCP","WCP_01",5.701685,27.5,4.55635065186473,35.2626616177225,56
"2152","WCP","WCP_01",7.910343,28,2.95137594001269,7.12934942930372,57
